club_id,club_name_official,club_name_scraped,address_line1,city,state,zip,event_id,league_name,api_url
61,Legends FC,Legends FC,"5555 Hamner Ave, Norco, CA 92680",Eastvale,California,92880,4001,ECNL Regional League Boys,https://api.athleteone.com/api/Script/get-club-info/4001/61/12
41,Eagles Soccer Club,Eagles SC,7261 Los Coyotes Place,Camarillo,California,93012,4001,ECNL Regional League Boys,https://api.athleteone.com/api/Script/get-club-info/4001/41/12
113,West Coast FC,West Coast FC,PO Box 799,San Juan Capistrano,California,92693,4001,ECNL Regional League Boys,https://api.athleteone.com/api/Script/get-club-info/4001/113/12
57,Las Vegas Heat Surf SC,LV Heat Surf,149 N Gibson Rd suite i,Henderson,Nevada,89014,4001,ECNL Regional League Boys,https://api.athleteone.com/api/Script/get-club-info/4001/57/12
96,SLAMMERS FC,Slammers FC Maroon,2618 San Miguel Dr #120,Newport Beach,California,92626,4001,ECNL Regional League Boys,https://api.athleteone.com/api/Script/get-club-info/4001/96/12
82,LAFC So Cal,LAFC So Cal,6430 Variel Ave. Suite #103,Woodland Hills,California,91367,4001,ECNL Regional League Boys,https://api.athleteone.com/api/Script/get-club-info/4001/82/12
16,Beach FC  (CA),Beach FC (CA),PO Box 10098,Torrance,California,90505,4001,ECNL Regional League Boys,https://api.athleteone.com/api/Script/get-club-info/4001/16/12
300,Rebels SC,Rebels SC,PO BOX 212649,Chula Vista,California,91921,4001,ECNL Regional League Boys,https://api.athleteone.com/api/Script/get-club-info/4001/300/12
86,SDSC Surf,SDSC Surf,11305 Rancho Bernardo Rd Suite 101,San Diego,California,92127,4001,ECNL Regional League Boys,https://api.athleteone.com/api/Script/get-club-info/4001/86/12
116,World Class FC,World Class FC,175 Old Orangeburg Road,Orangeburg,New York,10962,3945,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3945/116/12
9,SUSA FC,SUSA FC,271 Carleton Avenue,Central Islip,New York,11722,3945,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3945/9/12
94,Scorpions SC,Scorpions SC,18 Coachman Lane,Auburn,Massachusetts,01501,3945,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3945/94/12
52,FC Stars,FC Stars White,70 McGovern Blvd,,,,3945,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3945/52/12
342,Select,Select South,55 Recreation Park Drive,Hingham,Massachusetts,02043,3945,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3945/342/12
431,FSA FC,FSA FC,11 Executive Drive,Farmington,Connecticut,06032,3945,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3945/431/12
42,East Meadow SC,East Meadow SC,1836 Newbridge Rd,North Bellmore,New York,11710,3945,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3945/42/12
1713,Nationals SC,Nationals SC Cap Area,13719 23 Mile Road #167,Shelby Twp,Michigan,48315,3940,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3940/1713/12
4858,Detroit City FC West,Detroit City FC West,46245 Michigan Ave,Canton,Michigan,48188,3940,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3940/4858/12
1720,Michigan Burn,Michigan Burn,30845 23 Mile Rd,New Baltimore,Michigan,48047,3940,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3940/1720/12
4589,Portage SC,Portage SC,4422 Bishop Ave,Portage,Michigan,49002,3940,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3940/4589/12
4742,Cap City Athletic 1847,Cap City Athletic 1847,PO Box 23206,Lansing,Michigan,48909,3940,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3940/4742/12
31,Connecticut FC,Connecticut FC United,667 Amity Road,Bethany,Connecticut,06524,3945,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3945/31/12
4874,TKO Premier SC,TKO Premier SC,P.O. Box 19293,Kalamazoo,Michigan,49019,3940,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3940/4874/12
1678,Plymouth Reign SC,Plymouth Reign SC,PO Box 5343,Plymouth,Michigan,48170,3940,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3940/1678/12
4484,Michigan Rangers FC,Michigan Rangers FC,6894 28th Ave,Hudsonville,Michigan,49426,3940,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3940/4484/12
5200,Liverpool FC IA North Oakland,Liverpool IA Michigan North Oakland,6445 Citation Dr,Clarkston,Michigan,48346,3940,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3940/5200/12
3712,Liverpool FC IA Michigan,Liverpool FC IA GMA,867 South Blvd.,Pontiac,Michigan,48341,3940,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3940/3712/12
4852,Legends FC Michigan,Legends FC Michigan,9299 Goble Dr.,Brighton,Michigan,48116,3940,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3940/4852/12
3486,FC Wichita,FC Wichita,2999 N. Greenwich Rd,Wichita,Kansas,67226,3937,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3937/3486/12
3620,FC Tulsa Academy,FC Tulsa Academy,"4931 S. Mingo Road, Suite A",Tulsa,Oklahoma,74146,3937,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3937/3620/12
2133,Oklahoma Energy FC,OK Energy FC,1502 W Danforth Rd,Edmond,Oklahoma,73003,3937,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3937/2133/12
3740,Kansas City Surf,Kansas City Surf,14508 Ballentine Street,Overland Park,Kansas,66221,3937,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3937/3740/12
3585,Arkansas Comets FC,Arkansas Comets FC,416 E Lafayette,Fayetteville,Arkansas,72701,3937,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3937/3585/12
3584,Sporting Springfield,Sporting Springfield,2733 E Battlefield #151,Springfield,Missouri,65804,3937,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3937/3584/12
5136,Southwest MO Rush,SW Missouri Rush,2334 E Pythian St.,Springfield,Missouri,65802,3937,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3937/5136/12
3587,West Side Alliance,West Side Alliance Tulsa,5214 Greenan Drive,Sand Springs,Oklahoma,74063,3937,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3937/3587/12
2250,Oklahoma Cosmos,Oklahoma Cosmos,12310 S Meridian Ave,Oklahoma City,Oklahoma,73173,3937,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3937/2250/12
5181,California Magic Soccer Club,California Magic,ORINDA,Orinda,California,94563,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/5181/12
3068,Livermore Fusion SC,Livermore Fusion SC,1976 Fourth St,Livermore,California,94550,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/3068/12
4063,El Camino Futbol Club Salinas,El Camino FC,1,Salinas,California,93906,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/4063/12
3102,AC Marin,AC Marin,1436 Meadowlark Lane,Petaluma,California,94954,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/3102/12
1040,San Francisco Elite Academy,San Francisco Elite,4308 Geary Blvd #302,San Francisco,California,94118,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/1040/12
3985,Burlingame SC,Burlingame SC,1864 Rollins Rd,Burlingame,California,94010,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/3985/12
1894,West Coast Soccer Club,West Coast Soccer Club,"320 W. Larch Road. Suite 7, Tracy, CA 95304",Tracy,California,95304,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/1894/12
4658,Alameda SC,Alameda SC,875-A Island Drive Suite 326,Alameda,California,94502,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/4658/12
2246,Stanislaus Surf,Stanislaus United,1613 Glenn Ave,Modesto,California,95358,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/2246/12
2996,North Coast FC,North Coast FC,PO BOX 750621 N,Petaluma,California,94975,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/2996/12
3983,Walnut Creek Surf,Walnut Creek Surf,2658 Shadelands Dr,Walnut Creek,California,94598,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/3983/12
4067,East County Revolution FC,Revolution FC,415 Beatrice Ct D,Brentwood,California,94513,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/4067/12
3231,Los Gatos United,Los Gatos United,"634 N Santa Cruz Ave., Suite 100",Los Gatos,California,95030,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/3231/12
4587,City SC Kings County,Kings County,266 Gilkey Ln,Hanford,California,93230,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/4587/12
4582,Central Valley Futbol Academy,CV Futbol Academy,4545 N Kilroy Rd,Turlock,California,95307,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/4582/12
4403,Eastshore Alliance FC,Eastshore Alliance FC,748 Gilman St.,Berkeley,California,94710,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/4403/12
2773,Solano Surf SC,Solano Surf,1600 Capitola Way,Fairfield,California,94534,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/2773/12
3777,Valley Surf | America,Valley Surf,1051 River Islands Pkwy,Lathrop,California,95330,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/3777/12
1871,Diablo Valley Futbol Club,Diablo Valley FC,PO Box 97,Clayton,California,94517,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/1871/12
3989,Folsom Lake Surf,Folsom Lake Surf,"2230 East Bidwell Street, Suite 200",Folsom,California,95630,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/3989/12
3252,SF United FC,SF United FC,1728 Ocean Ave Box #203,San Francisco,California,94112,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/3252/12
2850,San Ramon FC,San Ramon FC,PO Box 1135,San Ramon,California,94583,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/2850/12
3065,Association Football Club,Association FC,"Oakland, CA 94611",Oakland,California,94611,3946,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3946/3065/12
3589,Germantown Legends,Germantown Legends,931 Heather Lake Dr.,Germantown,Tennessee,38017,3943,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3943/3589/12
4569,Tupelo FC,Tupelo FC,655 RUTHERFORD ROAD,Tupelo,Mississippi,38801,3943,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3943/4569/12
1354,Tennessee Soccer Club,Tennessee SC Murfreesboro,113 Seaboard Lane. Suite C110,Franklin,Tennessee,37067,3943,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3943/1354/12
4327,Mississippi Rush,Mississippi Rush United,P.O. Box 12783,Jackson,Mississippi,39130,3943,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3943/4327/12
4040,Indy Eleven Spirit,Indy Eleven Spirit,PO Box 15906,Evansville,Indiana,47716,3943,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3943/4040/12
4565,Tennessee United,Tennessee United,P.O. Box 1088,Hendersonville,Tennessee,37077,3943,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3943/4565/12
2235,Lobos Rush,Lobos Rush,"475 E South St, Ste 112",Collierville,Tennessee,38017,3943,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3943/2235/12
3232,Chattanooga Red Wolves SC,Chattanooga Red Wolves SC,"6739 Ringgold Rd, Suite B,C,D",Chattanooga,Tennessee,37412,3943,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3943/3232/12
1693,FC Alliance,FC Alliance,2812 Ball Camp Byington Rd,Knoxville,Tennessee,37931,3943,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3943/1693/12
3313,PDA White (Shore),PDA White,21 longleaf Dr,Hamilton,New Jersey,08690,3947,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3947/3313/12
2357,PDA Blue (North),PDA Blue,1 Upper Pond Rd,Somerset,New Jersey,08873,3947,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3947/2357/12
64,Match Fit Academy,Match Fit Surf,", New Jersey",,,,3947,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3947/64/12
79,Penn Fusion SA,Penn Fusion SA,901 South Bolmar Street Suite P,West Chester,Pennsylvania,19382,3947,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3947/79/12
598,FC DELCO,FC DELCO,1950 Butler Pike #266,Conshohocken,Pennsylvania,19428,3947,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3947/598/12
3405,Pipeline SC,Pipeline SC,P.O.Box 10126,Baldwin,Maryland,21013,3947,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3947/3405/12
1345,Philadelphia Ukrainian Nationals,Philadelphia Ukrainian Nationals,1 Lower State Road,North Wales,Pennsylvania,19454,3947,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3947/1345/12
46,HEX FC,HEX FC Bucks,601 Buttonwood Lane,Perkasie,Pennsylvania,18944,3947,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3947/46/12
17,Bethesda SC,Bethesda SC,8655 Grovemont Circle,Gaithersburg,Maryland,20877,3947,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3947/17/12
419,Maryland United FC,Maryland United FC,220 Prince George's Blvd,Upper Marlboro,Maryland,20774,3947,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3947/419/12
5145,Mandeville Soccer Club,MSC Lakers,790 Florida Street,Mandeville,Louisiana,70448,3941,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3941/5145/12
18,Alabama FC,Alabama FC Huntsville,3576 East Street,Birmingham,Alabama,35243,3941,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3941/18/12
4319,Coastal Rush,Coastal Rush,418 West Garden st,Penscola,Florida,32502,3941,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3941/4319/12
5144,LA Krewe Rush,LA Krewe Rush,200 Sonny Roy Ln,Lafayette,Louisiana,70507,3941,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3941/5144/12
5213,Louisiana Fire Soccer Club,Louisiana Fire Soccer Club,1918 18th Street,Kenner,Louisiana,70062,3941,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3941/5213/12
3714,Gulf Coast United FC,Gulf Coast United FC,PO Box 391,Gulfport,Mississippi,39502,3941,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3941/3714/12
5143,Hattiesburg FC,Hattiesburg FC,101 Parkway Blvd,Hattiesburg,Mississippi,39401,3941,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3941/5143/12
1760,La Roca,La Roca FC,128 E. South Weber Dr.,South Weber,Utah,84405,3944,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3944/1760/12
2335,Pride Soccer Club,Pride SC,5955 Lehman Dr,Colorado Springs,Colorado,80918,3944,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3944/2335/12
5146,Union 10 FC,Union 10 FC,8501 Well Rd,Daphne,Alabama,36526,3941,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3941/5146/12
2232,Arsenal Colorado,Arsenal Colorado,"2721 S College, Unit #10",Fort Collins,Colorado,80525,3944,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3944/2232/12
3639,Colorado EDGE SC,Colorado EDGE,5400 Ward Rd Building 1 Suite 200,Arvada,Colorado,80002,3944,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3944/3639/12
107,Utah Avalanche,Utah Avalanche,"c/o 111 South Main Street, #2400",Salt Lake City,Utah,84111,3944,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3944/107/12
1813,Idaho Rush SC,Idaho Rush,270 South Orchard,Boise,Idaho,83705,3944,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3944/1813/12
29,Colorado Rapids,Colorado Rapids Central,111 N Havana St,Aurora,Colorado,80010,3944,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3944/29/12
1767,City SC Utah,City SC Utah,12432 S Meadow Springs Lane,Riverton,Utah,84065,3944,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3944/1767/12
81,Real Colorado,Real Colorado,8200 S Akron St. #122,Centennial,Colorado,80112,3944,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3944/81/12
28,Colorado Rush,Colorado Rush Academy White,3443 S Galena St Suite 130,,,,3944,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3944/28/12
4179,Utah Surf Soccer,Utah Surf,5513 W. 11000 N. #457,Highland,Utah,84003,3944,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3944/4179/12
51,Boise Timbers | Thorns FC,Boise Thorns FC,3924 E Lake Hazel Rd,Meridian,Idaho,83642,3944,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3944/51/12
88,San Juan SC,San Juan SC,"10860 Gold Center Drive, Suite 275",Rancho Cordova,California,95670,3938,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3938/88/12
294,MVLA Soccer Club,MVLA,"339 South San Antonio RD, Suite 1D",Los Altos,California,94022,3938,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3938/294/12
3986,Bay Area Surf,Bay Area Surf,1,Bay Area,California,95125,3938,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3938/3986/12
69,Mustang SC,Mustang SC,4680 Camino Tassajara,Danville,California,94526,3938,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3938/69/12
1470,California Odyssey SC,COSC,"2525 Alluvial Avenue, Suite 301",Clovis,California,93611,3938,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3938/1470/12
80,Pleasanton Rage,Pleasanton RAGE,"173 Spring Street, Suite 100",Pleasanton,California,94566,3938,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3938/80/12
3054,Placer United Soccer Club,Placer United,1091 Tinker Road #300,Rocklin,California,95765,3938,ECNL Regional League Girls,https://api.athleteone.com/api/Script/get-club-info/3938/3054/12
